parent folder,file name,modality,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,P006_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.3354363e-09,0.008002817,2.264609e-05,6.8826084e-05,1.5808814e-06,0.0039246837,9.129688e-05,0.00021015151
MultiCoil,P094_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.0042871395,1.909497e-05,5.2229756e-05,2.000887e-06,0.0024049412,8.226958e-05,0.00015542634
MultiCoil,P137_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.2632811e-09,0.009578594,2.4744922e-05,9.554958e-05,1.4864853e-06,0.0028107997,0.00014996663,0.00027373404
MultiCoil,P174_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.968565e-10,0.0032632549,1.5824284e-05,3.8958853e-05,1.7935523e-06,0.0020411431,7.15869e-05,0.00011205939
MultiCoil,P018_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.3526672e-09,0.0055614887,3.284857e-05,6.940932e-05,1.5080255e-06,0.0016490205,0.00013772889,0.00019999393
MultiCoil,P120_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0037306303,1.3097693e-05,4.2713003e-05,2.1127862e-06,0.0016348502,6.861909e-05,0.0001234946
MultiCoil,P061_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.953569e-09,0.003715936,2.6640824e-05,5.8307196e-05,1.3744584e-06,0.0034446192,9.672667e-05,0.00017815323
MultiCoil,P059_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.479417e-09,0.0032340896,2.4323059e-05,6.01749e-05,1.3981715e-06,0.002225156,0.00010097668,0.00017868963
MultiCoil,P032_tagging.h5,tagging,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,2.077371e-10,0.0031848922,8.288664e-06,2.7168906e-05,1.2564091e-06,0.00119026,4.231992e-05,7.9230966e-05
MultiCoil,P176_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.3868448e-10,0.0117409695,2.3242319e-05,7.8594014e-05,1.8068864e-06,0.0024215237,0.00013484817,0.0002213329
MultiCoil,P063_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.0635915e-09,0.0032091879,1.4470234e-05,2.7724072e-05,1.3236946e-06,0.0017194258,5.035317e-05,8.511562e-05
MultiCoil,P029_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0064830137,1.956479e-05,6.063406e-05,2.0314249e-06,0.0029385495,8.828974e-05,0.00018110112
MultiCoil,P069_cine_lax.h5,lax,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,2.2373141e-09,0.004182469,2.4009709e-05,5.805248e-05,1.413854e-06,0.003094043,9.2419825e-05,0.00017585268
MultiCoil,P170_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,9.7025256e-11,0.007954259,2.201534e-05,8.1730104e-05,1.5611239e-06,0.0034537318,0.000108299115,0.000244778
MultiCoil,P086_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0065734996,2.1227888e-05,7.2265444e-05,2.227378e-06,0.0035683336,0.00010297899,0.00021476611
MultiCoil,P132_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.004923843,2.1659063e-05,6.5759785e-05,2.0197176e-06,0.003520815,9.73302e-05,0.00019611603
MultiCoil,P129_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.252979e-10,0.0025037657,1.3420128e-05,3.046173e-05,1.2731483e-06,0.0020676153,5.413312e-05,9.027615e-05
MultiCoil,P200_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.8883643e-10,0.0039862306,1.4976223e-05,4.7760743e-05,1.9073349e-06,0.0019138113,7.527162e-05,0.0001392405
MultiCoil,P198_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.0069801393,2.8518321e-05,7.285018e-05,1.9410766e-06,0.00504195,0.00010780665,0.0002226706
MultiCoil,P084_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.5075461e-09,0.0025982393,1.7686727e-05,3.4553515e-05,1.4424184e-06,0.002871619,5.605259e-05,0.00010920525
MultiCoil,P048_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0061771157,1.689055e-05,5.706274e-05,2.0854604e-06,0.002722132,8.3320534e-05,0.000168737
MultiCoil,P081_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.00750859,2.3451532e-05,7.140582e-05,1.9554607e-06,0.0032004083,0.00011689321,0.00020693868
MultiCoil,P199_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.5063847e-09,0.004102045,2.5220541e-05,5.3745203e-05,1.9389067e-06,0.0012438571,0.0001099491,0.00015217563
MultiCoil,P061_T2map.h5,T2map,"(3, 7, 10, 384, 116)","(3, 7, 384, 116)",0,0,0.0,0.007478156,1.1364075e-05,4.4241526e-05,1.792677e-06,0.0024932919,6.5075306e-05,0.0001289564
MultiCoil,Center006_UIH_30T_umr790_P006_cine_rvot.h5,rvot,"(12, 1, 10, 448, 224)","(12, 1, 448, 224)",0,0,5.822359951941627,3128958.1551807006,29015.59334092644,57685.27164522062,2777.849757755374,3815861.7445712164,81091.15002238208,187401.1142046295
MultiCoil,Center007_Siemens_15T_Sola_P012_cine_sax.h5,sax,"(12, 1, 10, 448, 180)","(12, 1, 448, 180)",0,0,5.396814855003443e-09,0.004060034343457821,2.1933079338282192e-05,4.2629317501742645e-05,5.460620458514142e-06,0.0012314917492897907,9.303864509204617e-05,0.00011969543566349494
MultiCoil,Center001_UIH_30T_umr780_P029_lge_lax_4ch.h5,4ch,"(2, 1, 10, 514, 175)","(2, 1, 514, 175)",0,0,4.0423853208506255,5259485.699482726,13203.813714154252,43289.218130831745,3029.9125262820357,1385561.9095496577,82888.298186052,116672.6234109284
MultiCoil,Center006_Siemens_30T_Prisma_P025_flow2d.h5,flow2d,"(2, 29, 10, 384, 119)","(2, 29, 384, 119)",0,0,3.376662405906859e-10,0.0055404785208783185,1.1366384054929566e-05,4.821886022160116e-05,1.5290948107267383e-06,0.0009888656216017915,9.501915656457342e-05,0.0001245547733380851
MultiCoil,Center006_Siemens_30T_Prisma_P004_cine_lax.h5,lax,"(12, 3, 10, 414, 166)","(12, 3, 414, 166)",0,0,3.662656366484106e-09,0.006689933695847215,3.2522915147489e-05,8.242591975210674e-05,2.112256217520373e-06,0.0031458280656938963,0.00012934206845290264,0.0002485726290142173
MultiCoil,Center005_UIH_15T_umr670_P002_T1w.h5,T1w,"(1, 8, 10, 512, 246)","(1, 8, 512, 246)",0,0,0.0,51015943.77198536,24808.572210660874,200760.56477540467,4552.381904585088,6940613.249672682,231608.22894048603,596288.7928912981
MultiCoil,Center005_Siemens_30T_Vida_P007_lge_sax.h5,sax,"(2, 12, 10, 516, 132)","(2, 12, 516, 132)",0,0,1.5760117571447373e-09,0.0021358203438072458,1.1040056336591868e-05,2.862449213944675e-05,2.3052970803068383e-06,0.0017473381043560548,4.555357707001598e-05,8.565813188302564e-05
MultiCoil,Center003_UIH_30T_umr880_P024_T1w.h5,T1w,"(1, 10, 10, 512, 248)","(1, 10, 512, 248)",0,0,0.0,91494528.5335584,127122.68746193359,728086.1582503057,5623.329361855073,21237120.66002294,1097381.9991265484,2063600.9941423621
MultiCoil,Center006_Siemens_30T_Prisma_P001_flow2d.h5,flow2d,"(2, 24, 10, 388, 119)","(2, 24, 388, 119)",0,0,1.1277850946737578e-09,0.005082308184018268,1.2223760531713285e-05,4.630563155166389e-05,1.5690854323958835e-06,0.0010013322005386315,8.895733800350551e-05,0.0001225679826246694
MultiCoil,Center006_Siemens_30T_Prisma_P037_T2map.h5,T2map,"(3, 1, 10, 382, 92)","(3, 1, 382, 92)",0,0,7.079573709754738e-09,0.0034568209152698406,2.1001191849576408e-05,5.479151115968925e-05,3.075596144345768e-06,0.0015559205495314307,0.00010140173138256107,0.00015540040674100428
MultiCoil,Center005_Siemens_30T_Vida_P002_T1w.h5,T1w,"(1, 11, 10, 512, 238)","(1, 11, 512, 238)",0,0,3.922708308586439e-09,0.04124723523666079,4.288565826241656e-05,0.00026602036883453356,2.35119830660379e-06,0.00882207893917678,0.00042413842131951265,0.0007390309619733215
MultiCoil,Center005_UIH_15T_umr670_P027_perfusion.h5,perfusion,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,2.298834036828727,7411610.253461296,21384.735442164794,66036.04724825268,5115.477328949987,1597386.9367103332,120414.35349448264,183523.97100529997
MultiCoil,Center001_UIH_30T_umr780_P027_T1rho.h5,T1rho,"(4, 3, 10, 382, 137)","(4, 3, 382, 137)",0,0,3.1455045394850716,6413026.022966309,31701.809802182215,80940.00701330579,4297.956630923019,2997443.9180527944,144155.3697964475,234055.81419679953
MultiCoil,Center006_Siemens_30T_Prisma_P024_T2map.h5,T2map,"(3, 1, 10, 380, 106)","(3, 1, 380, 106)",0,0,1.4156349777055376e-08,0.0035312546244685443,2.676250532423518e-05,7.267121330209296e-05,2.5676499555466224e-06,0.002775689437232146,0.00011729956519795306,0.0002149748388641127
MultiCoil,Center006_UIH_30T_umr790_P010_T1map.h5,T1map,"(3, 1, 10, 390, 149)","(3, 1, 390, 149)",0,0,21.25469993164442,5491522.666803525,39571.89873869344,98773.92262884615,3641.036076509737,2804202.72104956,197162.7912230696,272670.2465797748
MultiCoil,Center006_Siemens_30T_Prisma_P035_cine_lax.h5,lax,"(12, 3, 10, 416, 130)","(12, 3, 416, 130)",0,0,1.38161978030694e-09,0.0075515125662306585,3.830565316764854e-05,0.00010480177292298357,2.0126072984229477e-06,0.0037187359275014853,0.00015917119453997576,0.0003149156673662411
MultiCoil,Center006_Siemens_30T_Prisma_P001_T1map.h5,T1map,"(8, 6, 10, 512, 124)","(8, 6, 512, 124)",0,0,2.5272810336224917e-09,0.009475641206910709,4.8853142869098945e-05,0.00011287821232150024,2.7595784196471158e-06,0.0078007660963456,0.00017851331743712925,0.00034556359667715816
MultiCoil,Center005_UIH_15T_umr670_P007_T2map.h5,T2map,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,9.43468688696633,11098559.308745084,35376.518111267425,126636.49967802448,5162.844799799332,5133558.818012889,243527.94446180598,337012.09341802384
MultiCoil,Center001_UIH_30T_umr780_P028_T2map.h5,T2map,"(3, 3, 10, 372, 157)","(3, 3, 372, 157)",0,0,3.248072765012012,6099683.27802371,30399.951045617297,74835.15207557807,3134.8077306383007,4773781.228915106,125785.04607889881,222312.15054611297
MultiCoil,Center006_Siemens_30T_Prisma_P012_cine_sax.h5,sax,"(12, 13, 10, 416, 118)","(12, 13, 416, 118)",0,0,1.4587465008340798e-09,0.0045122790921096985,2.570076386946882e-05,5.326544008742842e-05,2.112846944931771e-06,0.003060480215801581,9.36948106127205e-05,0.0001618599585322532
MultiCoil,Center001_UIH_30T_umr780_P060_cine_lax_3ch.h5,3ch,"(12, 1, 10, 452, 198)","(12, 1, 452, 198)",0,0,2.770139371627127,5424811.849450217,26657.957102769135,84206.08413095251,2966.3578491479143,2354118.5758033874,132155.76743577607,246064.96286363562
MultiCoil,Center005_UIH_15T_umr670_P018_lge_lax_4ch.h5,4ch,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,6.882232031135072,2860426.356571972,10763.071336066585,29756.4025628773,2716.0444429111694,601326.6058049169,59931.90057454263,80131.38757201088
MultiCoil,Center003_UIH_30T_umr880_P006_T1w.h5,T1w,"(1, 10, 10, 512, 248)","(1, 10, 512, 248)",0,0,0.0,85112039.48916857,106200.07191578076,625998.4121078321,5478.414074812993,21663220.679316033,869162.5932669176,1809994.7676250243
MultiCoil,Center005_Siemens_30T_Vida_P011_T1map.h5,T1map,"(8, 3, 10, 512, 124)","(8, 3, 512, 124)",0,0,6.3934980298303254e-09,0.016367520175865836,3.9120047331288985e-05,0.00012781438726814254,2.655359814217436e-06,0.004751852718220506,0.0002064627643675517,0.0003688388318616128
MultiCoil,Center001_UIH_30T_umr780_P035_cine_lax_3ch.h5,3ch,"(12, 1, 10, 450, 198)","(12, 1, 450, 198)",0,0,2.928196086452855,5273689.51324255,26713.433415217303,83002.18353751602,3177.28122345745,2505024.3814290203,122161.49145059923,247196.82436231372
MultiCoil,Center001_UIH_30T_umr780_P036_lge_lax_2ch.h5,2ch,"(2, 1, 10, 508, 175)","(2, 1, 508, 175)",0,0,4.313438248393866,4179683.553347751,13314.025319706889,43674.48968733548,3556.7780503432327,1363439.8425688387,82442.77147501694,118534.52082894598
MultiCoil,Center006_Siemens_30T_Prisma_P030_cine_lax.h5,lax,"(12, 3, 10, 414, 166)","(12, 3, 414, 166)",0,0,2.368343766344559e-09,0.00819069212862023,3.505341038127491e-05,9.977479568677241e-05,1.9903494726492505e-06,0.0035435552521091273,0.00015427825701679531,0.000296708162592154
MultiCoil,Center002_Siemens_30T_CIMA.X_P002_T1map.h5,T1map,"(8, 9, 10, 382, 128)","(8, 9, 382, 128)",0,0,7.775416753897924e-10,0.007134151278023783,3.5201148520231247e-05,8.003176180812008e-05,1.632287774917726e-06,0.0041392695946649944,0.00013455788563967024,0.0002415289070996096
MultiCoil,Center005_UIH_15T_umr670_P010_perfusion.h5,perfusion,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,3.0369797474592017,6251609.740104304,26144.50620127417,64008.281573701,5028.581985016895,1574664.380397629,133960.76479022356,172801.8131909642
MultiCoil,Center001_UIH_30T_umr780_P026_T1rho.h5,T1rho,"(4, 3, 10, 386, 137)","(4, 3, 386, 137)",0,0,6.101895110444264,4666588.00404366,28034.235740753993,58564.27636014404,4196.286294081788,2622206.9082417944,117056.62466227147,168685.1357240199
MultiCoil,Center005_Siemens_30T_Vida_P001_cine_lax.h5,lax,"(12, 3, 10, 448, 166)","(12, 3, 448, 166)",0,0,2.8539805901530247e-09,0.005570323306921719,2.2191739122898768e-05,5.575311326207443e-05,1.650810307366541e-06,0.0023173537554830423,9.204948970099805e-05,0.00016593890647738656
MultiCoil,Center001_UIH_30T_umr780_P033_T2map.h5,T2map,"(3, 3, 10, 384, 157)","(3, 3, 384, 157)",0,0,10.194861206356615,7848927.525811533,39374.24059916579,87592.27840877026,2577.0300087930045,4541865.57996563,161296.32499818693,257314.74139287966
MultiCoil,Center006_Siemens_30T_Prisma_P021_T2map.h5,T2map,"(3, 1, 10, 384, 91)","(3, 1, 384, 91)",0,0,3.620526260657194e-09,0.004377959721957274,2.6404601541311693e-05,7.0475738219959e-05,2.5154254600007624e-06,0.0020968305343063163,0.00012814736543386503,0.00020054570385424802
MultiCoil,Center003_UIH_30T_umr880_P023_cine_sax.h5,sax,"(12, 9, 10, 446, 278)","(12, 9, 446, 278)",0,0,2.354078175971001,27358711.431017384,101537.95308507011,362682.64182297175,6240.064428505674,11462794.894142766,546371.312849853,1058283.9573851032
MultiCoil,Center001_UIH_30T_umr780_P053_T2map.h5,T2map,"(3, 3, 10, 386, 157)","(3, 3, 386, 157)",0,0,2.4332974218242587,9242294.438998299,37012.61497923976,93441.0937917635,2542.322282087036,3299701.1586694615,172563.38964887094,266896.2220019568
MultiCoil,Center006_Siemens_30T_Prisma_P015_cine_lax.h5,lax,"(12, 3, 10, 412, 166)","(12, 3, 412, 166)",0,0,2.095674842336305e-09,0.012126134607701816,3.5964331728190154e-05,0.0001235251362018444,2.138990157792285e-06,0.004879638603242669,0.00016694590783619936,0.0003710094178860456
MultiCoil,Center001_UIH_30T_umr780_P031_cine_sax.h5,sax,"(12, 3, 10, 446, 198)","(12, 3, 446, 198)",0,0,1.9899315475764996,4600717.010795321,28172.18016702606,64682.350157335655,4138.110057682138,3583996.503284531,113481.15635281749,192085.42038692796
MultiCoil,Center003_UIH_30T_umr880_P025_cine_sax.h5,sax,"(12, 10, 10, 450, 308)","(12, 10, 450, 308)",0,0,3.093169586608551,21612539.477909174,89871.71375455329,275261.5282372176,5434.5986521092545,11264711.533973124,430733.4432840552,808039.0086149022
MultiCoil,Center005_UIH_15T_umr670_P018_perfusion.h5,perfusion,"(50, 4, 10, 224, 87)","(50, 4, 224, 87)",0,0,1.004064975671452,5020695.117304039,22473.499022272958,56376.80211569088,5538.903818794498,1361265.3682789847,114074.66964259661,154340.49856369887
MultiCoil,Center005_UIH_15T_umr670_P015_cine_lax_2ch.h5,2ch,"(12, 1, 10, 386, 205)","(12, 1, 386, 205)",0,0,6.418837388066459,5810333.321570058,31871.35224109218,83247.71358589098,6836.675896702479,2787784.2501340723,143098.8750861552,242862.8441293976
MultiCoil,Center005_UIH_15T_umr670_P021_cine_lax_2ch.h5,2ch,"(12, 1, 10, 384, 205)","(12, 1, 384, 205)",0,0,1.7613498517727315,8386611.72112132,25212.900235880377,86440.74345532138,5715.88370563282,3326981.7900781417,107758.11066226933,263562.3536482963
MultiCoil,Center007_Siemens_30T_Prisma_P011_cine_sax.h5,sax,"(12, 1, 10, 384, 144)","(12, 1, 384, 144)",0,0,7.741877164852275e-09,0.005033602986745005,2.4325839110386313e-05,7.425346318527495e-05,2.688001356661609e-06,0.00203306866288775,0.00014851130487867614,0.00019747816273590023
MultiCoil,Center005_Siemens_30T_Vida_P013_T1w.h5,T1w,"(1, 10, 10, 512, 255)","(1, 10, 512, 255)",0,0,5.480653916047675e-09,0.02408685404121386,3.177925846454368e-05,0.00015311750729855625,2.2297930342423363e-06,0.004323798287500714,0.00023250891558732075,0.00043644991381738764
MultiCoil,Center005_UIH_15T_umr670_P026_T1w.h5,T1w,"(1, 10, 10, 514, 199)","(1, 10, 514, 199)",0,0,6.5654316461642805,54962687.32890438,41981.58556407023,267456.04214382864,4373.378851638927,6909819.069682397,424269.80964744237,743604.0671478823
MultiCoil,Center005_Siemens_30T_Vida_P010_T1map.h5,T1map,"(8, 3, 10, 510, 124)","(8, 3, 510, 124)",0,0,3.5821852571139023e-09,0.01097077245441723,4.3213471037794356e-05,0.000113798739863092,2.5314970076675044e-06,0.006252835108031956,0.0001919485125414089,0.00033366351503986784
MultiCoil,Center001_UIH_30T_umr780_P031_lge_lax_4ch.h5,4ch,"(2, 1, 10, 514, 175)","(2, 1, 514, 175)",0,0,3.16958424717826,5075123.645016863,13816.912407797618,43150.231785734984,3585.063296988139,1561862.1418540895,75822.56949601164,121570.69413101386
MultiCoil,Center007_Siemens_15T_Sola_P003_cine_sax.h5,sax,"(12, 12, 10, 384, 144)","(12, 12, 384, 144)",0,0,1.0756546747075982e-09,0.006683516268381778,2.6067069210700955e-05,6.273877395319738e-05,3.981888822977289e-06,0.003495208623498203,0.00010899092875239548,0.0001851416646612778
MultiCoil,Center006_Siemens_30T_Prisma_P026_flow2d.h5,flow2d,"(2, 27, 10, 382, 119)","(2, 27, 382, 119)",0,0,5.220905829468068e-10,0.0036896892655442614,1.1520535122315085e-05,4.264463374133543e-05,1.7058134074173106e-06,0.0009556503470556045,8.632549988420178e-05,0.00010982159730268948
MultiCoil,Center005_UIH_15T_umr670_P023_T2map.h5,T2map,"(3, 3, 10, 380, 149)","(3, 3, 380, 149)",0,0,6.678954345913827,8875401.246364865,25201.620014571872,81886.62302618817,4802.950083743271,2379369.558351961,144384.6032195212,229256.39178234618
MultiCoil,Center005_UIH_15T_umr670_P021_T2map.h5,T2map,"(3, 3, 10, 382, 149)","(3, 3, 382, 149)",0,0,0.8271879715484178,8899538.936174167,30204.20342119744,107298.19035766598,5394.355328676371,3975285.1963116815,165233.3806937357,311367.765653269
MultiCoil,Center005_UIH_15T_umr670_P010_T1mappost.h5,T1mappost,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,4.532912860442197,7538438.437844736,24731.40044623612,70333.83073024372,6597.082377674927,2517335.266098674,127263.08141032232,198466.6401241687
MultiCoil,Center001_UIH_30T_umr780_P061_lge_lax_4ch.h5,4ch,"(2, 1, 10, 514, 175)","(2, 1, 514, 175)",0,0,6.169709870044365,5013218.156171467,14291.791680431903,50459.780424506025,3812.2378237566995,1068442.2838091606,92972.38769016313,137333.8364222461
MultiCoil,Center006_Siemens_30T_Prisma_P024_lge_sax.h5,sax,"(2, 8, 10, 512, 199)","(2, 8, 512, 199)",0,0,1.134584702231704e-09,0.0017564068892714218,9.730127870850119e-06,2.2462520077180997e-05,1.1963656144657416e-06,0.0018499918789631905,3.809644970396148e-05,6.738740598926522e-05
MultiCoil,Center005_UIH_15T_umr670_P018_T2w.h5,T2w,"(1, 10, 10, 512, 228)","(1, 10, 512, 228)",0,0,0.0,8667525.374640808,8244.362702249266,34461.61564196047,2922.5659392869243,1246986.074596764,66687.72114941377,90047.05735393315
MultiCoil,Center006_UIH_30T_umr790_P002_cine_rvot.h5,rvot,"(12, 1, 10, 454, 224)","(12, 1, 454, 224)",0,0,4.104628255731988,4518932.687627541,26698.737831448605,65419.30145008343,2832.46728034109,2428322.263676348,108270.88570170931,195454.5761793785
MultiCoil,Center006_UIH_30T_umr790_P007_cine_lax_2ch.h5,2ch,"(12, 1, 10, 434, 224)","(12, 1, 434, 224)",0,0,0.9345953139621616,4423886.286742558,19139.64330234433,50111.794602802125,2094.869915282506,1498478.9895440852,71307.53759486112,153916.9065525339
MultiCoil,Center007_Siemens_30T_Prisma_P015_cine_lax_2ch.h5,2ch,"(12, 1, 10, 384, 144)","(12, 1, 384, 144)",0,0,4.092189442928254e-09,0.0077611183746339445,2.907423924295481e-05,8.339995359327217e-05,2.881749467243439e-06,0.0029140870660641412,0.00012788065110583472,0.0002483046023373571
MultiCoil,Center005_Siemens_30T_Vida_P008_cine_lax.h5,lax,"(12, 3, 10, 444, 166)","(12, 3, 444, 166)",0,0,1.8739530322043257e-09,0.007661969332351555,2.868934131141473e-05,8.628157006716021e-05,1.502763301758334e-06,0.0037350484326026043,0.00012766317608361403,0.00025763926302800816
MultiCoil,Center005_UIH_15T_umr670_P026_lge_lax_2ch.h5,2ch,"(2, 1, 10, 384, 170)","(2, 1, 384, 170)",0,0,11.178847868622322,2845034.685397202,13735.429133670701,29367.032026203004,2664.918644447899,1281445.5709584292,59230.500360501304,83681.50131412486
MultiCoil,Center002_Siemens_30T_CIMA.X_P015_cine_lax.h5,lax,"(12, 3, 10, 450, 190)","(12, 3, 450, 190)",0,0,6.118960974649405e-10,0.004163814111774742,2.0999545247055046e-05,4.760683626377138e-05,1.417225108087432e-06,0.003062792077454723,6.990053948410274e-05,0.0001489558061175123
MultiCoil,Center003_UIH_30T_umr880_P008_lge_lax_2ch.h5,2ch,"(2, 1, 10, 512, 175)","(2, 1, 512, 175)",0,0,15.36958533438947,10166480.645999178,38866.35222435103,102033.35229660047,7715.08463057586,2998047.0103398343,199743.70281542835,281631.7388837359
MultiCoil,Center003_UIH_30T_umr880_P018_cine_lax_3ch.h5,3ch,"(12, 1, 10, 452, 198)","(12, 1, 452, 198)",0,0,2.7614025337030625,24181097.743346695,71381.40490931032,209224.0575185354,7244.859171123059,6287776.274923615,318367.49240613624,622368.2606724834
MultiCoil,Center002_Siemens_30T_CIMA.X_P008_T1map.h5,T1map,"(8, 7, 10, 510, 149)","(8, 7, 510, 149)",0,0,2.7486019489708124e-09,0.00887848386310636,4.3268376848542585e-05,0.00010786024173030731,1.974902290242687e-06,0.008842898423385937,0.0001619752672281858,0.00032988460803534946
MultiCoil,Center006_UIH_30T_umr790_P006_cine_lax_2ch.h5,2ch,"(12, 1, 10, 450, 224)","(12, 1, 450, 224)",0,0,6.886825594750729,3001662.0710469694,33560.46313841752,54539.298913055776,2578.552550195964,3708005.44180977,85824.20738074533,183419.20168672112
MultiCoil,Center001_UIH_30T_umr780_P024_cine_lax_3ch.h5,3ch,"(12, 1, 10, 438, 198)","(12, 1, 438, 198)",0,0,5.366723751329605,6060630.213479424,30259.540842376966,101694.3284960599,3193.6925941510945,3343964.3869496593,150052.84789200203,300096.4935517574
MultiCoil,Center006_Siemens_30T_Prisma_P006_flow2d.h5,flow2d,"(2, 25, 10, 386, 119)","(2, 25, 386, 119)",0,0,9.67652223110346e-10,0.003721799147858818,1.181950446698523e-05,4.154233755093456e-05,1.7135900757432452e-06,0.000950040645500485,7.838645432400239e-05,0.00011184913378707845
MultiCoil,Center006_Siemens_30T_Prisma_P040_cine_sax.h5,sax,"(12, 17, 10, 416, 162)","(12, 17, 416, 162)",0,0,9.205937822381417e-10,0.009172043115430113,4.154684556688898e-05,9.846222064297091e-05,1.9100742322135394e-06,0.008259546844008666,0.00013408892330609866,0.0003102090478236424
MultiCoil,Center002_Siemens_30T_CIMA.X_P009_cine_lax.h5,lax,"(12, 3, 10, 442, 160)","(12, 3, 442, 160)",0,0,9.063139986792088e-10,0.005555168709611177,2.3761104742669218e-05,6.546842117069622e-05,1.4926241145531652e-06,0.00213287085812967,0.00010797355559381167,0.00019196029272791724
MultiCoil,Center006_UIH_30T_umr790_P001_lge_lax_4ch.h5,4ch,"(2, 1, 10, 506, 175)","(2, 1, 506, 175)",0,0,7.995550248365707,3498705.216337476,9851.706673118915,29831.363831597053,3257.199429893555,896992.8457690378,54763.795973495064,82889.02565983224
MultiCoil,Center005_UIH_15T_umr670_P008_cine_lax_4ch.h5,4ch,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,8.642627650940268,13989084.84044038,43682.32288588169,148543.3079035341,9011.662285736937,2578224.559928525,276058.5801542336,404381.3260766798
MultiCoil,Center005_UIH_15T_umr670_P020_cine_lax_2ch.h5,2ch,"(12, 1, 10, 384, 205)","(12, 1, 384, 205)",0,0,5.124659281488721,10739236.189702844,41080.4967976113,125235.36127896102,5286.471227388511,4937757.508374183,170578.70154246633,380286.6496449628
MultiCoil,Center006_Siemens_30T_Prisma_P022_cine_lax.h5,lax,"(12, 3, 10, 418, 166)","(12, 3, 418, 166)",0,0,2.949270485380582e-09,0.005708177759614866,2.5038416679955337e-05,6.15429858914419e-05,2.0505015553567727e-06,0.0038829270147372323,0.0001004777404233854,0.00018452327197983389
MultiCoil,Center005_UIH_15T_umr670_P013_perfusion.h5,perfusion,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,2.391070891180066,6020066.514424496,25021.783019828188,53420.46012878679,5582.406584341633,1656347.9912326934,118920.26400183664,143723.07632513324
MultiCoil,Center006_Siemens_30T_Prisma_P033_T2map.h5,T2map,"(3, 1, 10, 386, 71)","(3, 1, 386, 71)",0,0,4.970076676873609e-09,0.006903178225841928,2.264064704492454e-05,6.346836922323313e-05,2.5721274226764715e-06,0.0014994772107383098,0.00011994904427938875,0.00017612653031600948
MultiCoil,Center001_UIH_30T_umr780_P037_cine_sax.h5,sax,"(12, 11, 10, 450, 198)","(12, 11, 450, 198)",0,0,0.478853213660379,5983232.518152631,25382.66466544427,76510.21073603787,3179.9981771979647,2858066.1838389,123719.58095223899,222877.5121292298
